"subject","task","congurancy","block","trial","accuracy","rt"
"subj017","word_reading","incongruent",8,26,1,599
"subj017","word_reading","incongruent",8,27,1,726
"subj017","ink_naming","congruent",8,28,1,1024
"subj017","word_reading","congruent",8,29,1,861
"subj017","ink_naming","congruent",8,30,1,927
"subj017","word_reading","incongruent",8,31,1,726
"subj017","ink_naming","incongruent",8,32,1,1053
"subj017","ink_naming","incongruent",8,33,1,1084
"subj017","word_reading","congruent",8,34,1,607
"subj017","word_reading","congruent",8,35,1,736
"subj017","word_reading","incongruent",8,38,1,745
"subj017","word_reading","congruent",8,39,1,523
"subj017","word_reading","congruent",8,40,1,711
"subj017","ink_naming","incongruent",8,41,1,1172
"subj017","word_reading","incongruent",8,42,1,713
"subj017","ink_naming","congruent",8,43,1,1064
"subj017","ink_naming","incongruent",8,44,1,1188
"subj017","word_reading","incongruent",8,45,1,638
"subj017","word_reading","incongruent",8,46,1,652
"subj017","word_reading","congruent",8,47,1,815
"subj017","word_reading","incongruent",8,48,0,789
"subj017","ink_naming","incongruent",8,49,1,1207
"subj017","word_reading","incongruent",8,50,1,783
"subj018","ink_naming","incongruent",1,1,0,1306
"subj018","word_reading","congruent",1,2,1,619
"subj018","ink_naming","congruent",1,3,1,1022
"subj018","ink_naming","incongruent",1,4,1,1215
"subj018","ink_naming","incongruent",1,5,1,1132
"subj018","ink_naming","congruent",1,6,1,1162
"subj018","ink_naming","congruent",1,7,0,1143
"subj018","word_reading","congruent",1,8,1,796
"subj018","ink_naming","incongruent",1,9,1,1175
"subj018","word_reading","congruent",1,10,1,674
"subj018","word_reading","incongruent",1,11,1,735
"subj018","word_reading","incongruent",1,12,1,863
"subj018","word_reading","incongruent",1,13,1,434
"subj018","ink_naming","incongruent",1,14,1,1113
"subj018","word_reading","incongruent",1,15,1,754
"subj018","ink_naming","incongruent",1,16,1,1299
"subj018","ink_naming","incongruent",1,17,1,980
"subj018","ink_naming","congruent",1,19,1,958
"subj018","ink_naming","congruent",1,20,1,936
"subj018","word_reading","congruent",1,21,1,801
"subj018","word_reading","congruent",1,22,1,772
"subj018","ink_naming","congruent",1,23,1,963
"subj018","ink_naming","incongruent",1,25,1,1186
"subj018","ink_naming","incongruent",1,26,1,1099
"subj018","ink_naming","incongruent",1,27,1,1253
"subj018","ink_naming","incongruent",1,28,1,1150
"subj018","word_reading","congruent",1,29,1,753
"subj018","ink_naming","incongruent",1,31,1,1221
"subj018","word_reading","incongruent",1,32,1,758
"subj018","word_reading","congruent",1,33,1,646
"subj018","word_reading","incongruent",1,34,1,706
"subj018","ink_naming","congruent",1,35,1,1102
"subj018","ink_naming","incongruent",1,36,1,1155
"subj018","word_reading","congruent",1,37,1,656
"subj018","word_reading","incongruent",1,38,1,823
"subj018","ink_naming","incongruent",1,40,1,1250
"subj018","ink_naming","incongruent",1,41,1,1247
"subj018","word_reading","congruent",1,42,1,582
"subj018","ink_naming","incongruent",1,43,1,1157
"subj018","ink_naming","incongruent",1,44,1,2324
"subj018","ink_naming","congruent",1,45,1,872
"subj018","word_reading","congruent",1,46,1,631
"subj018","ink_naming","incongruent",1,47,1,1227
"subj018","ink_naming","congruent",1,48,1,1107
"subj018","word_reading","incongruent",1,49,1,795
"subj018","word_reading","congruent",1,50,1,682
"subj018","word_reading","congruent",2,1,1,766
"subj018","word_reading","incongruent",2,2,1,930
"subj018","ink_naming","incongruent",2,3,1,1147
"subj018","ink_naming","congruent",2,4,1,1148
"subj018","word_reading","congruent",2,5,1,510
"subj018","word_reading","congruent",2,6,1,653
"subj018","word_reading","congruent",2,7,1,753
"subj018","word_reading","incongruent",2,8,1,762
"subj018","word_reading","congruent",2,9,1,654
"subj018","ink_naming","congruent",2,10,1,953
"subj018","word_reading","congruent",2,11,1,804
"subj018","word_reading","congruent",2,12,1,703
"subj018","ink_naming","incongruent",2,13,1,1325
"subj018","word_reading","incongruent",2,14,1,700
"subj018","ink_naming","incongruent",2,15,1,1044
"subj018","ink_naming","congruent",2,16,1,1083
"subj018","ink_naming","congruent",2,17,1,955
"subj018","ink_naming","incongruent",2,18,1,1165
"subj018","word_reading","congruent",2,19,1,797
"subj018","word_reading","incongruent",2,20,1,760
"subj018","word_reading","congruent",2,21,1,589
"subj018","ink_naming","incongruent",2,22,1,1293
"subj018","ink_naming","incongruent",2,23,1,1767
"subj018","word_reading","incongruent",2,24,1,641
"subj018","ink_naming","incongruent",2,25,1,1082
"subj018","ink_naming","congruent",2,26,1,1130
"subj018","word_reading","congruent",2,27,1,850
"subj018","ink_naming","congruent",2,28,1,849
"subj018","ink_naming","congruent",2,29,1,860
"subj018","word_reading","congruent",2,30,1,603
"subj018","ink_naming","congruent",2,31,1,1012
"subj018","ink_naming","congruent",2,32,1,894
"subj018","ink_naming","incongruent",2,33,1,1248
"subj018","word_reading","congruent",2,34,1,583
"subj018","word_reading","incongruent",2,35,1,642
"subj018","ink_naming","congruent",2,36,1,1108
"subj018","word_reading","congruent",2,37,1,539
"subj018","word_reading","incongruent",2,38,1,750
"subj018","word_reading","congruent",2,39,1,416
"subj018","ink_naming","incongruent",2,40,1,1007
"subj018","ink_naming","congruent",2,41,1,1002
"subj018","word_reading","incongruent",2,42,1,666
"subj018","ink_naming","incongruent",2,43,1,1460
"subj018","word_reading","congruent",2,44,1,431
"subj018","ink_naming","incongruent",2,45,1,1250
"subj018","ink_naming","congruent",2,46,1,923
"subj018","ink_naming","congruent",2,47,1,1128
"subj018","ink_naming","congruent",2,48,1,1171
"subj018","word_reading","incongruent",2,49,1,831
"subj018","word_reading","congruent",3,1,1,936
"subj018","ink_naming","congruent",3,2,1,1119
"subj018","ink_naming","incongruent",3,3,1,1072
"subj018","ink_naming","congruent",3,4,1,1058
"subj018","ink_naming","congruent",3,6,1,945
"subj018","word_reading","congruent",3,7,1,744
"subj018","ink_naming","congruent",3,8,1,1195
"subj018","ink_naming","congruent",3,9,1,1070
"subj018","ink_naming","incongruent",3,10,1,1137
"subj018","ink_naming","congruent",3,11,1,1006
"subj018","ink_naming","incongruent",3,12,1,1135
"subj018","word_reading","incongruent",3,13,1,646
"subj018","ink_naming","incongruent",3,14,1,1142
"subj018","word_reading","congruent",3,15,1,733
"subj018","ink_naming","congruent",3,16,1,887
"subj018","word_reading","congruent",3,17,1,658
"subj018","ink_naming","congruent",3,18,1,974
"subj018","ink_naming","incongruent",3,19,1,1110
"subj018","word_reading","congruent",3,20,1,799
"subj018","ink_naming","incongruent",3,21,0,1090
"subj018","word_reading","incongruent",3,22,1,570
"subj018","ink_naming","incongruent",3,23,1,999
"subj018","word_reading","congruent",3,24,1,874
"subj018","word_reading","incongruent",3,25,1,824
"subj018","word_reading","incongruent",3,26,1,708
"subj018","word_reading","congruent",3,27,1,588
"subj018","ink_naming","congruent",3,28,1,1106
"subj018","ink_naming","congruent",3,29,1,987
"subj018","word_reading","congruent",3,30,1,665
"subj018","ink_naming","congruent",3,31,1,1055
"subj018","ink_naming","incongruent",3,32,1,1216
"subj018","word_reading","incongruent",3,33,1,744
"subj018","ink_naming","congruent",3,34,1,1171
"subj018","word_reading","congruent",3,35,1,658
"subj018","ink_naming","congruent",3,36,1,1030
"subj018","word_reading","incongruent",3,37,1,933
"subj018","word_reading","incongruent",3,38,0,747
"subj018","ink_naming","incongruent",3,39,1,1105
"subj018","word_reading","congruent",3,40,1,667
"subj018","word_reading","incongruent",3,41,1,761
"subj018","ink_naming","incongruent",3,42,1,1208
"subj018","word_reading","congruent",3,43,1,657
"subj018","word_reading","congruent",3,44,1,838
"subj018","word_reading","incongruent",3,45,1,565
"subj018","ink_naming","incongruent",3,46,1,1168
"subj018","word_reading","incongruent",3,47,1,809
"subj018","word_reading","incongruent",3,48,1,704
"subj018","ink_naming","incongruent",3,49,1,1181
"subj018","ink_naming","incongruent",4,1,1,1198
"subj018","ink_naming","incongruent",4,2,1,1226
"subj018","word_reading","incongruent",4,3,1,835
"subj018","ink_naming","incongruent",4,4,1,1182
"subj018","word_reading","congruent",4,6,1,720
"subj018","ink_naming","incongruent",4,7,1,1182
"subj018","word_reading","incongruent",4,8,1,613
"subj018","ink_naming","incongruent",4,9,1,928
"subj018","ink_naming","congruent",4,10,1,1071
"subj018","word_reading","congruent",4,11,1,724
"subj018","ink_naming","congruent",4,12,1,941
"subj018","ink_naming","congruent",4,13,1,1148
"subj018","ink_naming","incongruent",4,14,1,1019
"subj018","word_reading","incongruent",4,15,1,716
"subj018","ink_naming","congruent",4,16,1,1025
"subj018","word_reading","incongruent",4,17,1,778
"subj018","ink_naming","congruent",4,18,1,950
"subj018","word_reading","congruent",4,19,1,679
"subj018","ink_naming","incongruent",4,20,1,1140
"subj018","word_reading","incongruent",4,22,1,782
"subj018","ink_naming","incongruent",4,23,1,972
"subj018","word_reading","congruent",4,24,1,693
"subj018","ink_naming","incongruent",4,25,1,1155
"subj018","ink_naming","congruent",4,26,1,1171
"subj018","word_reading","congruent",4,27,1,652
"subj018","word_reading","incongruent",4,28,1,650
"subj018","ink_naming","congruent",4,29,1,1088
"subj018","ink_naming","congruent",4,30,1,1053
"subj018","word_reading","incongruent",4,31,1,722
"subj018","word_reading","incongruent",4,32,1,684
"subj018","ink_naming","congruent",4,33,1,1063
"subj018","word_reading","congruent",4,34,1,638
"subj018","word_reading","congruent",4,35,1,661
"subj018","word_reading","congruent",4,36,1,598
"subj018","ink_naming","congruent",4,37,1,1032
"subj018","word_reading","congruent",4,38,1,704
"subj018","ink_naming","incongruent",4,39,1,1145
"subj018","ink_naming","incongruent",4,40,1,1274
"subj018","ink_naming","congruent",4,41,1,976
"subj018","word_reading","incongruent",4,42,1,785
"subj018","word_reading","congruent",4,43,1,641
"subj018","word_reading","incongruent",4,44,1,811
"subj018","word_reading","congruent",4,45,1,668
"subj018","ink_naming","incongruent",4,47,1,1073
"subj018","word_reading","incongruent",4,48,1,678
"subj018","ink_naming","incongruent",4,49,1,1219
"subj018","ink_naming","congruent",4,50,1,1093
"subj018","ink_naming","incongruent",5,1,1,1041
"subj018","word_reading","incongruent",5,2,1,897
"subj018","ink_naming","congruent",5,3,1,955
"subj018","ink_naming","incongruent",5,4,1,1275
"subj018","ink_naming","incongruent",5,5,1,1112
"subj018","ink_naming","incongruent",5,6,1,1187
"subj018","word_reading","incongruent",5,7,1,800
"subj018","ink_naming","congruent",5,8,1,946
"subj018","word_reading","incongruent",5,9,1,900
"subj018","ink_naming","congruent",5,10,1,922
"subj018","ink_naming","congruent",5,11,1,996
"subj018","word_reading","incongruent",5,13,1,739
"subj018","word_reading","incongruent",5,14,1,932
"subj018","ink_naming","congruent",5,15,1,2551
"subj018","word_reading","congruent",5,16,1,754
"subj018","word_reading","incongruent",5,17,1,757
"subj018","ink_naming","incongruent",5,18,1,875
"subj018","word_reading","incongruent",5,19,1,737
"subj018","ink_naming","incongruent",5,20,1,1087
"subj018","word_reading","incongruent",5,21,1,487
"subj018","ink_naming","incongruent",5,22,1,1239
"subj018","ink_naming","incongruent",5,23,1,1146
"subj018","ink_naming","incongruent",5,24,1,1229
"subj018","word_reading","incongruent",5,25,0,614
"subj018","ink_naming","congruent",5,26,1,849
"subj018","ink_naming","congruent",5,27,1,843
"subj018","ink_naming","incongruent",5,28,1,1137
"subj018","ink_naming","incongruent",5,29,1,1270
"subj018","word_reading","incongruent",5,30,0,673
"subj018","word_reading","incongruent",5,31,1,678
"subj018","ink_naming","congruent",5,32,1,1050
"subj018","ink_naming","incongruent",5,33,1,1022
"subj018","word_reading","congruent",5,34,1,510
"subj018","word_reading","congruent",5,35,1,553
"subj018","word_reading","incongruent",5,36,1,833
"subj018","ink_naming","congruent",5,37,1,940
"subj018","word_reading","incongruent",5,38,1,792
"subj018","ink_naming","congruent",5,39,1,994
"subj018","word_reading","congruent",5,40,1,784
"subj018","ink_naming","incongruent",5,41,1,1267
"subj018","ink_naming","congruent",5,42,1,951
"subj018","word_reading","congruent",5,43,1,822
"subj018","ink_naming","congruent",5,44,1,1012
"subj018","ink_naming","congruent",5,45,1,1165
"subj018","word_reading","incongruent",5,46,1,810
"subj018","word_reading","congruent",5,47,1,824
"subj018","word_reading","congruent",5,48,1,672
"subj018","word_reading","congruent",5,50,1,777
"subj018","ink_naming","congruent",6,1,1,995
"subj018","word_reading","congruent",6,2,1,663
"subj018","ink_naming","congruent",6,3,1,1253
"subj018","word_reading","incongruent",6,4,1,758
"subj018","ink_naming","incongruent",6,5,1,1208
"subj018","word_reading","incongruent",6,6,1,678
"subj018","ink_naming","incongruent",6,7,1,1323
"subj018","word_reading","congruent",6,8,1,621
"subj018","word_reading","incongruent",6,9,1,708
"subj018","word_reading","incongruent",6,10,1,857
"subj018","word_reading","incongruent",6,12,1,865
"subj018","word_reading","incongruent",6,13,1,749
"subj018","word_reading","congruent",6,14,1,673
"subj018","word_reading","congruent",6,15,0,737
"subj018","word_reading","incongruent",6,16,1,677
"subj018","ink_naming","congruent",6,17,1,1048
"subj018","ink_naming","congruent",6,18,1,1012
"subj018","ink_naming","congruent",6,19,1,977
"subj018","word_reading","congruent",6,20,1,889
"subj018","ink_naming","incongruent",6,21,1,1119
"subj018","word_reading","congruent",6,22,1,736
"subj018","ink_naming","congruent",6,23,1,982
"subj018","ink_naming","congruent",6,24,1,806
"subj018","word_reading","incongruent",6,25,1,555
"subj018","word_reading","congruent",6,26,1,746
"subj018","word_reading","congruent",6,27,1,669
"subj018","word_reading","congruent",6,28,1,687
"subj018","word_reading","incongruent",6,29,1,862
"subj018","word_reading","congruent",6,30,1,790
"subj018","ink_naming","incongruent",6,31,1,1184
"subj018","ink_naming","congruent",6,32,1,996
"subj018","word_reading","congruent",6,33,1,611
"subj018","word_reading","incongruent",6,34,1,769
"subj018","word_reading","incongruent",6,35,1,684
"subj018","ink_naming","incongruent",6,36,1,913
"subj018","word_reading","congruent",6,37,1,661
"subj018","ink_naming","incongruent",6,38,1,1140
"subj018","word_reading","incongruent",6,39,1,751
"subj018","word_reading","congruent",6,41,1,674
"subj018","word_reading","congruent",6,43,1,678
"subj018","word_reading","incongruent",6,44,1,662
"subj018","word_reading","incongruent",6,45,1,550
"subj018","ink_naming","incongruent",6,46,1,1193
"subj018","ink_naming","congruent",6,47,1,935
"subj018","ink_naming","congruent",6,48,1,943
"subj018","word_reading","congruent",6,49,1,744
"subj018","ink_naming","incongruent",6,50,1,1125
"subj018","word_reading","incongruent",7,1,1,765
"subj018","ink_naming","congruent",7,2,1,1131
"subj018","ink_naming","incongruent",7,3,1,1206
"subj018","ink_naming","congruent",7,4,1,964
"subj018","word_reading","incongruent",7,5,1,784
"subj018","word_reading","congruent",7,7,1,698
"subj018","ink_naming","congruent",7,8,1,744
"subj018","word_reading","congruent",7,9,1,848
"subj018","word_reading","incongruent",7,10,1,625
"subj018","word_reading","incongruent",7,11,1,808
"subj018","word_reading","incongruent",7,12,1,611
"subj018","word_reading","congruent",7,13,1,861
"subj018","ink_naming","congruent",7,14,1,962
"subj018","word_reading","congruent",7,15,0,615
"subj018","word_reading","incongruent",7,16,1,665
"subj018","ink_naming","congruent",7,17,1,995
"subj018","ink_naming","incongruent",7,18,1,1200
"subj018","ink_naming","incongruent",7,19,0,1101
"subj018","ink_naming","incongruent",7,20,1,1173
"subj018","word_reading","congruent",7,21,1,729
"subj018","word_reading","incongruent",7,22,1,684
"subj018","word_reading","congruent",7,23,1,687
"subj018","ink_naming","incongruent",7,24,1,1035
"subj018","ink_naming","congruent",7,25,1,1007
"subj018","ink_naming","congruent",7,27,0,1032
"subj018","ink_naming","congruent",7,28,1,1095
